# sampler_start_epoch_ms=1787755247114
elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
3828,7630,building index: loading tuples,7168,2455,0,34414,68701,0
3888,7630,building index: loading tuples,7168,2489,0,34836,68701,0
3950,7630,building index: loading tuples,7168,2515,0,35264,68701,0
4010,7630,building index: loading tuples,7168,2550,0,35691,68701,0
4071,7630,building index: loading tuples,7168,2585,0,36134,68701,0
4132,7630,building index: loading tuples,7168,2616,0,36610,68701,0
4192,7630,building index: loading tuples,7168,2642,0,37052,68701,0
4253,7630,building index: loading tuples,7168,2680,0,37472,68701,0
4313,7630,building index: loading tuples,7168,2718,0,38061,68701,0
4374,7630,building index: loading tuples,7168,2767,0,38739,68701,0
4435,7630,building index: loading tuples,7168,2820,0,39457,68701,0
4495,7630,building index: loading tuples,7168,2857,0,40007,68701,0
4555,7630,building index: loading tuples,7168,2892,0,40467,68701,0
4616,7630,building index: loading tuples,7168,2919,0,40944,68701,0
4676,7630,building index: loading tuples,7168,2959,0,41445,68701,0
4736,7630,building index: loading tuples,7168,2994,0,41909,68701,0
4796,7630,building index: loading tuples,7168,3029,0,42378,68701,0
4857,7630,building index: loading tuples,7168,3064,0,42853,68701,0
4918,7630,building index: loading tuples,7168,3091,0,43317,68701,0
4978,7630,building index: loading tuples,7168,3126,0,43790,68701,0
5038,7630,building index: loading tuples,7168,3161,0,44264,68701,0
5098,7630,building index: loading tuples,7168,3187,0,44696,68701,0
5158,7630,building index: loading tuples,7168,3221,0,45134,68701,0
5220,7630,building index: loading tuples,7168,3258,0,45676,68701,0
5293,7630,building index: loading tuples,7168,3301,0,46130,68701,0
5353,7630,building index: loading tuples,7168,3327,0,46574,68701,0
5414,7630,building index: loading tuples,7168,3362,0,47046,68701,0
5474,7630,building index: loading tuples,7168,3397,0,47502,68701,0
5535,7630,building index: loading tuples,7168,3423,0,47918,68701,0
5595,7630,building index: loading tuples,7168,3449,0,48355,68701,0
5656,7630,building index: loading tuples,7168,3489,0,48817,68701,0
5721,7630,building index: loading tuples,7168,3521,0,49300,68701,0
5785,7630,building index: loading tuples,7168,3547,0,49749,68701,0
5846,7630,building index: loading tuples,7168,3582,0,50225,68701,0
5906,7630,building index: loading tuples,7168,3621,0,50693,68701,0
5966,7630,building index: loading tuples,7168,3658,0,51219,68701,0
6027,7630,building index: loading tuples,7168,3694,0,51712,68701,0
6087,7630,building index: loading tuples,7168,3725,0,52184,68701,0
6147,7630,building index: loading tuples,7168,3765,0,52705,68701,0
6207,7630,building index: loading tuples,7168,3801,0,53188,68701,0
6268,7630,building index: loading tuples,7168,3841,0,53714,68701,0
6328,7630,building index: loading tuples,7168,3876,0,54213,68701,0
6388,7630,building index: loading tuples,7168,3912,0,54714,68701,0
6448,7630,building index: loading tuples,7168,3948,0,55225,68701,0
6508,7630,building index: loading tuples,7168,3984,0,55713,68701,0
6568,7630,building index: loading tuples,7168,4020,0,56187,68701,0
6628,7630,building index: loading tuples,7168,4056,0,56699,68701,0
6689,7630,building index: loading tuples,7168,4088,0,57203,68701,0
6773,7630,building index: loading tuples,7168,4127,0,57795,68701,0
6841,7630,building index: loading tuples,7168,4162,0,58261,68701,0
6901,7630,building index: loading tuples,7168,4187,0,58672,68701,0
6963,7630,building index: loading tuples,7168,4222,0,59098,68701,0
7025,7630,building index: loading tuples,7168,4247,0,59498,68701,0
7085,7630,building index: loading tuples,7168,4280,0,59904,68701,0
7146,7630,building index: loading tuples,7168,4306,0,60302,68701,0
7206,7630,building index: loading tuples,7168,4331,0,60687,68701,0
7265,7630,building index: loading tuples,7168,4364,0,61073,68701,0
7325,7630,building index: loading tuples,7168,4389,0,61462,68701,0
7384,7630,building index: loading tuples,7168,4414,0,61840,68701,0
7444,7630,building index: loading tuples,7168,4448,0,62224,68701,0
7504,7630,building index: loading tuples,7168,4472,0,62597,68701,0
7565,7630,building index: loading tuples,7168,4498,0,62988,68701,0
7627,7630,building index: loading tuples,7168,4523,0,63368,68701,0
7686,7630,building index: loading tuples,7168,4556,0,63745,68701,0
7746,7630,building index: loading tuples,7168,4580,0,64110,68701,0
7806,7630,building index: loading tuples,7168,4605,0,64477,68701,0
7866,7630,building index: loading tuples,7168,4630,0,64844,68701,0
7926,7630,building index: loading tuples,7168,4654,0,65203,68701,0
7988,7630,building index: loading tuples,7168,4683,0,65562,68701,0
8049,7630,building index: loading tuples,7168,4707,0,65927,68701,0
8110,7630,building index: loading tuples,7168,4740,0,66293,68701,0
8170,7630,building index: loading tuples,7168,4765,0,66651,68701,0
8230,7630,building index: loading tuples,7168,4789,0,67026,68701,0
8293,7630,building index: loading tuples,7168,4814,0,67407,68701,0
8357,7630,building index: loading tuples,7168,4848,0,67804,68701,0
8420,7630,building index: loading tuples,7168,4873,0,68184,68701,0
8482,7630,building index: loading tuples,7168,4899,0,68635,68701,0
8546,7630,building index: loading tuples,7168,4933,0,69068,68701,0
8610,7630,building index: loading tuples,7168,4959,0,69470,68701,0
8673,7630,building index: loading tuples,7168,4993,0,69866,68701,0
8735,7630,building index: loading tuples,7168,5018,0,70244,68701,0
8796,7630,building index: loading tuples,7168,5043,0,70618,68701,0
8856,7630,building index: loading tuples,7168,5067,0,70988,68701,0
8920,7630,building index: loading tuples,7168,5100,0,71366,68701,0
8980,7630,building index: loading tuples,7168,5125,0,71727,68701,0
9040,7630,building index: loading tuples,7168,5149,0,72090,68701,0
9100,7630,building index: loading tuples,7168,5174,0,72450,68701,0
9160,7630,building index: loading tuples,7168,5208,0,72852,68701,0
9228,7630,building index: loading tuples,7168,5232,0,73207,68701,0
9288,7630,building index: loading tuples,7168,5256,0,73558,68701,0
9347,7630,building index: loading tuples,7168,5281,0,73918,68701,0
9407,7630,building index: loading tuples,7168,5305,0,74276,68701,0
9466,7630,building index: loading tuples,7168,5329,0,74628,68701,0
9525,7630,building index: loading tuples,7168,5354,0,74983,68701,0
9585,7630,building index: loading tuples,7168,5378,0,75342,68701,0
9645,7630,building index: loading tuples,7168,5402,0,75691,68701,0
9705,7630,building index: loading tuples,7168,5427,0,76045,68701,0
9764,7630,building index: loading tuples,7168,5451,0,76407,68701,0
9824,7630,building index: loading tuples,7168,5484,0,76763,68701,0
9883,7630,building index: loading tuples,7168,5508,0,77106,68701,0
9943,7630,building index: loading tuples,7168,5532,0,77466,68701,0
10002,7630,building index: loading tuples,7168,5557,0,77831,68701,0
10062,7630,building index: loading tuples,7168,5581,0,78190,68701,0
10122,7630,building index: loading tuples,7168,5606,0,78548,68701,0
10182,7630,building index: loading tuples,7168,5630,0,78901,68701,0
10242,7630,building index: loading tuples,7168,5655,0,79264,68701,0
10301,7630,building index: loading tuples,7168,5696,0,79672,68701,0
10362,7630,building index: loading tuples,7168,5721,0,80065,68701,0
10422,7630,building index: loading tuples,7168,5745,0,80426,68701,0
10481,7630,building index: loading tuples,7168,5770,0,80797,68701,0
10540,7630,building index: loading tuples,7168,5795,0,81156,68701,0
10600,7630,building index: loading tuples,7168,5819,0,81511,68701,0
10660,7630,building index: loading tuples,7168,5852,0,81881,68701,0
10720,7630,building index: loading tuples,7168,5877,0,82245,68701,0
10780,7630,building index: loading tuples,7168,5901,0,82586,68701,0
10839,7630,building index: loading tuples,7168,5926,0,82973,68701,0
10897,7630,building index: loading tuples,7168,5951,0,83354,68701,0
10956,7630,building index: loading tuples,7168,5984,0,83733,68701,0
11016,7630,building index: loading tuples,7168,6009,0,84119,68701,0
11076,7630,building index: loading tuples,7168,6034,0,84510,68701,0
11136,7630,building index: loading tuples,7168,6059,0,84892,68701,0
11195,7630,building index: loading tuples,7168,6092,0,85268,68701,0
11255,7630,building index: loading tuples,7168,6117,0,85653,68701,0
11315,7630,building index: loading tuples,7168,6142,0,86032,68701,0
11374,7630,building index: loading tuples,7168,6167,0,86403,68701,0
11433,7630,building index: loading tuples,7168,6195,0,86766,68701,0
11493,7630,building index: loading tuples,7168,6228,0,87142,68701,0
11552,7630,building index: loading tuples,7168,6253,0,87521,68701,0
11612,7630,building index: loading tuples,7168,6281,0,87886,68701,0
11672,7630,building index: loading tuples,7168,6299,0,88258,68701,0
11731,7630,building index: loading tuples,7168,6323,0,88624,68701,0
11790,7630,building index: loading tuples,7168,6360,0,88994,68701,0
11850,7630,building index: loading tuples,7168,6380,0,89357,68701,0
11908,7630,building index: loading tuples,7168,6409,0,89715,68701,0
11967,7630,building index: loading tuples,7168,6430,0,90075,68701,0
12026,7630,building index: loading tuples,7168,6458,0,90425,68701,0
12085,7630,building index: loading tuples,7168,6478,0,90770,68701,0
12144,7630,building index: loading tuples,7168,6503,0,91123,68701,0
12203,7630,building index: loading tuples,7168,6527,0,91483,68701,0
12262,7630,building index: loading tuples,7168,6560,0,91821,68701,0
12321,7630,building index: loading tuples,7168,6575,0,92116,68701,0
12380,7630,building index: loading tuples,7168,6599,0,92407,68701,0
12441,7630,building index: loading tuples,7168,6623,0,92710,68701,0
12500,7630,building index: loading tuples,7168,6639,0,93011,68701,0
12560,7630,building index: loading tuples,7168,6662,0,93310,68701,0
12620,7630,building index: loading tuples,7168,6682,0,93607,68701,0
12679,7630,building index: loading tuples,7168,6706,0,93912,68701,0
12739,7630,building index: loading tuples,7168,6729,0,94203,68701,0
12798,7630,building index: loading tuples,7168,6751,0,94550,68701,0
12858,7630,building index: loading tuples,7168,6771,0,94868,68701,0
12918,7630,building index: loading tuples,7168,6795,0,95171,68701,0
12978,7630,building index: loading tuples,7168,6815,0,95472,68701,0
13038,7630,building index: loading tuples,7168,6839,0,95769,68701,0
13097,7630,building index: loading tuples,7168,6858,0,96058,68701,0
13156,7630,building index: loading tuples,7168,6886,0,96350,68701,0
13215,7630,building index: loading tuples,7168,6901,0,96630,68701,0
13274,7630,building index: loading tuples,7168,6921,0,96921,68701,0
13333,7630,building index: loading tuples,7168,6946,0,97211,68701,0
13392,7630,building index: loading tuples,7168,6963,0,97493,68701,0
13451,7630,building index: loading tuples,7168,6983,0,97775,68701,0
13510,7630,building index: loading tuples,7168,7004,0,98063,68701,0
13568,7630,building index: loading tuples,7168,7026,0,98354,68701,0
13628,7630,building index: loading tuples,7168,7045,0,98644,68701,0
13687,7630,building index: loading tuples,7168,7067,0,98960,68701,0
13746,7630,building index: loading tuples,7168,7089,0,99262,68701,0
13805,7630,building index: loading tuples,7168,7112,0,99584,68701,0
13865,7630,building index: loading tuples,7168,7134,0,99886,68701,0
13924,7630,building index: loading tuples,7168,7168,0,100000,68701,0
13985,7630,building index: loading tuples,7168,7168,0,100000,68701,0
14047,7630,building index: loading tuples,7168,7168,0,100000,68701,0
14107,7630,building index: loading tuples,7168,7168,0,100000,68701,0
14169,7630,building index: loading tuples,7168,7168,0,100000,68701,0
14230,7630,building index: loading tuples,7168,7168,0,100000,68701,0
14291,7630,building index: loading tuples,7168,7168,0,100000,68701,0
14351,7630,building index: loading tuples,7168,7168,0,100000,68701,0
14411,7630,building index: loading tuples,7168,7168,0,100000,68701,0
14470,7630,building index: loading tuples,7168,7168,0,100000,68701,0
14529,7630,building index: loading tuples,7168,7168,0,100000,68701,0
14588,7630,building index: loading tuples,7168,7168,0,100000,68701,0
14648,7630,building index: loading tuples,7168,7168,0,100000,68701,0
14707,7630,building index: loading tuples,7168,7168,0,100000,68701,0
14767,7630,building index: loading tuples,7168,7168,0,100000,68701,0
