# sampler_start_epoch_ms=1787755066366
elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
7291,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
7351,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
7411,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
7471,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
7532,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
7592,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
7653,30795,building index: loading tuples,7168,7168,100000,44403,68701,0
7716,30795,building index: loading tuples,7168,7168,100000,75313,68701,0
7779,30795,building index: loading tuples,7168,7168,100000,75313,68701,0
7842,30795,building index: loading tuples,7168,7168,100000,75313,68701,0
7905,30795,building index: loading tuples,7168,7168,100000,75313,68701,0
7966,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8025,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8085,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8145,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8205,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8267,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8328,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8388,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8447,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8506,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8565,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8624,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8683,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8742,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8802,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8863,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8922,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
8982,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
9042,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
9102,30795,building index: loading tuples,7168,7168,100000,75328,68701,0
9163,30795,building index: loading tuples,7168,7168,100000,99444,68701,0
