# sampler_start_epoch_ms=1787755174970
elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
12085,3189,building index: assigning tuples,71488,58528,0,0,68713,0
12152,3189,building index: assigning tuples,71488,59827,0,0,68713,0
12230,3189,building index: assigning tuples,71488,61066,0,0,68713,0
12305,3189,building index: assigning tuples,71488,62589,0,0,68713,0
12390,3189,building index: assigning tuples,71488,63791,0,0,68713,0
12465,3189,building index: assigning tuples,71488,64945,0,0,68713,0
12557,3189,building index: assigning tuples,71488,66644,0,0,68713,0
12641,3189,building index: assigning tuples,71488,68017,0,0,68713,0
12730,3189,building index: assigning tuples,71488,69207,0,0,68713,0
12805,3189,building index: assigning tuples,71488,70613,0,0,68713,0
12871,3189,building index: assigning tuples,71488,71488,0,0,68713,0
12940,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13008,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13072,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13133,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13196,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13259,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13320,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13382,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13445,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13505,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13567,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13629,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13690,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13752,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13814,3189,building index: assigning tuples,71488,71488,0,0,68713,0
13875,3189,building index: loading tuples,71488,71488,1000000,9375,68713,0
13938,3189,building index: loading tuples,71488,71488,1000000,30941,68713,0
14000,3189,building index: loading tuples,71488,71488,1000000,30941,68713,0
14061,3189,building index: loading tuples,71488,71488,1000000,30941,68713,0
14122,3189,building index: loading tuples,71488,71488,1000000,46785,68713,0
14184,3189,building index: loading tuples,71488,71488,1000000,46785,68713,0
14244,3189,building index: loading tuples,71488,71488,1000000,46785,68713,0
14305,3189,building index: loading tuples,71488,71488,1000000,46785,68713,0
14365,3189,building index: loading tuples,71488,71488,1000000,46785,68713,0
14427,3189,building index: loading tuples,71488,71488,1000000,46800,68713,0
14489,3189,building index: loading tuples,71488,71488,1000000,46800,68713,0
14550,3189,building index: loading tuples,71488,71488,1000000,46800,68713,0
14611,3189,building index: loading tuples,71488,71488,1000000,46800,68713,0
14672,3189,building index: loading tuples,71488,71488,1000000,46800,68713,0
14734,3189,building index: loading tuples,71488,71488,1000000,71053,68713,0
14796,3189,building index: loading tuples,71488,71488,1000000,102405,68713,0
14858,3189,building index: loading tuples,71488,71488,1000000,108653,68713,0
14918,3189,building index: loading tuples,71488,71488,1000000,108653,68713,0
14979,3189,building index: loading tuples,71488,71488,1000000,108653,68713,0
15038,3189,building index: loading tuples,71488,71488,1000000,108653,68713,0
15098,3189,building index: loading tuples,71488,71488,1000000,108668,68713,0
15160,3189,building index: loading tuples,71488,71488,1000000,108668,68713,0
15220,3189,building index: loading tuples,71488,71488,1000000,108668,68713,0
15280,3189,building index: loading tuples,71488,71488,1000000,108668,68713,0
15340,3189,building index: loading tuples,71488,71488,1000000,108668,68713,0
15400,3189,building index: loading tuples,71488,71488,1000000,108668,68713,0
15461,3189,building index: loading tuples,71488,71488,1000000,139584,68713,0
15521,3189,building index: loading tuples,71488,71488,1000000,139584,68713,0
15581,3189,building index: loading tuples,71488,71488,1000000,139584,68713,0
15641,3189,building index: loading tuples,71488,71488,1000000,139584,68713,0
15701,3189,building index: loading tuples,71488,71488,1000000,139599,68713,0
15762,3189,building index: loading tuples,71488,71488,1000000,139599,68713,0
15822,3189,building index: loading tuples,71488,71488,1000000,170503,68713,0
15883,3189,building index: loading tuples,71488,71488,1000000,200254,68713,0
15945,3189,building index: loading tuples,71488,71488,1000000,223838,68713,0
16006,3189,building index: loading tuples,71488,71488,1000000,232774,68713,0
16067,3189,building index: loading tuples,71488,71488,1000000,258161,68713,0
16129,3189,building index: loading tuples,71488,71488,1000000,294210,68713,0
16190,3189,building index: loading tuples,71488,71488,1000000,325123,68713,0
16251,3189,building index: loading tuples,71488,71488,1000000,335696,68713,0
16312,3189,building index: loading tuples,71488,71488,1000000,379453,68713,0
16373,3189,building index: loading tuples,71488,71488,1000000,401957,68713,0
16435,3189,building index: loading tuples,71488,71488,1000000,417905,68713,0
16496,3189,building index: loading tuples,71488,71488,1000000,423426,68713,0
16558,3189,building index: loading tuples,71488,71488,1000000,467479,68713,0
16619,3189,building index: loading tuples,71488,71488,1000000,490915,68713,0
16680,3189,building index: loading tuples,71488,71488,1000000,518075,68713,0
16742,3189,building index: loading tuples,71488,71488,1000000,543910,68713,0
16803,3189,building index: loading tuples,71488,71488,1000000,554088,68713,0
16865,3189,building index: loading tuples,71488,71488,1000000,572529,68713,0
16926,3189,building index: loading tuples,71488,71488,1000000,572529,68713,0
16986,3189,building index: loading tuples,71488,71488,1000000,572529,68713,0
17046,3189,building index: loading tuples,71488,71488,1000000,572529,68713,0
17106,3189,building index: loading tuples,71488,71488,1000000,572544,68713,0
17166,3189,building index: loading tuples,71488,71488,1000000,572544,68713,0
17227,3189,building index: loading tuples,71488,71488,1000000,610583,68713,0
17289,3189,building index: loading tuples,71488,71488,1000000,634375,68713,0
17350,3189,building index: loading tuples,71488,71488,1000000,665305,68713,0
17424,3189,building index: loading tuples,71488,71488,1000000,727166,68713,0
17566,3189,building index: loading tuples,71488,71488,1000000,746556,68713,0
17628,3189,building index: loading tuples,71488,71488,1000000,758097,68713,0
17721,3189,building index: loading tuples,71488,71488,1000000,758112,68713,0
17782,3189,building index: loading tuples,71488,71488,1000000,758112,68713,0
17842,3189,building index: loading tuples,71488,71488,1000000,758112,68713,0
17901,3189,building index: loading tuples,71488,71488,1000000,758112,68713,0
17962,3189,building index: loading tuples,71488,71488,1000000,776992,68713,0
18024,3189,building index: loading tuples,71488,71488,1000000,811856,68713,0
18086,3189,building index: loading tuples,71488,71488,1000000,832706,68713,0
18147,3189,building index: loading tuples,71488,71488,1000000,850871,68713,0
18225,3189,building index: loading tuples,71488,71488,1000000,877468,68713,0
18286,3189,building index: loading tuples,71488,71488,1000000,912711,68713,0
18358,3189,building index: loading tuples,71488,71488,1000000,912711,68713,0
18418,3189,building index: loading tuples,71488,71488,1000000,912711,68713,0
18479,3189,building index: loading tuples,71488,71488,1000000,912711,68713,0
18539,3189,building index: loading tuples,71488,71488,1000000,912726,68713,0
18600,3189,building index: loading tuples,71488,71488,1000000,912726,68713,0
18661,3189,building index: loading tuples,71488,71488,1000000,930493,68713,0
18722,3189,building index: loading tuples,71488,71488,1000000,965676,68713,0
18786,3189,building index: loading tuples,71488,71488,1000000,982978,68713,0
18848,3189,building index: loading tuples,71488,71488,1000000,999999,68713,0
18909,3189,building index: loading tuples,71488,71488,1000000,1000000,68713,0
