# sampler_start_epoch_ms=1787755228706
elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
4071,6154,building index: loading tuples,7168,2325,0,32558,68701,0
4139,6154,building index: loading tuples,7168,2360,0,33024,68701,0
4206,6154,building index: loading tuples,7168,2386,0,33383,68701,0
4268,6154,building index: loading tuples,7168,2407,0,33733,68701,0
4329,6154,building index: loading tuples,7168,2436,0,34077,68701,0
4391,6154,building index: loading tuples,7168,2461,0,34426,68701,0
4452,6154,building index: loading tuples,7168,2482,0,34775,68701,0
4516,6154,building index: loading tuples,7168,2507,0,35127,68701,0
4577,6154,building index: loading tuples,7168,2536,0,35480,68701,0
4639,6154,building index: loading tuples,7168,2562,0,35837,68701,0
4701,6154,building index: loading tuples,7168,2592,0,36211,68701,0
4762,6154,building index: loading tuples,7168,2614,0,36595,68701,0
4824,6154,building index: loading tuples,7168,2644,0,36979,68701,0
4887,6154,building index: loading tuples,7168,2670,0,37390,68701,0
4952,6154,building index: loading tuples,7168,2706,0,37927,68701,0
5014,6154,building index: loading tuples,7168,2749,0,38487,68701,0
5076,6154,building index: loading tuples,7168,2792,0,39057,68701,0
5138,6154,building index: loading tuples,7168,2830,0,39643,68701,0
5202,6154,building index: loading tuples,7168,2862,0,40067,68701,0
5264,6154,building index: loading tuples,7168,2887,0,40452,68701,0
5326,6154,building index: loading tuples,7168,2918,0,40855,68701,0
5388,6154,building index: loading tuples,7168,2954,0,41316,68701,0
5451,6154,building index: loading tuples,7168,2985,0,41737,68701,0
5511,6154,building index: loading tuples,7168,3011,0,42136,68701,0
5573,6154,building index: loading tuples,7168,3041,0,42533,68701,0
5636,6154,building index: loading tuples,7168,3072,0,42940,68701,0
5699,6154,building index: loading tuples,7168,3095,0,43343,68701,0
5762,6154,building index: loading tuples,7168,3126,0,43748,68701,0
5824,6154,building index: loading tuples,7168,3156,0,44164,68701,0
5886,6154,building index: loading tuples,7168,3182,0,44545,68701,0
5948,6154,building index: loading tuples,7168,3213,0,44939,68701,0
6012,6154,building index: loading tuples,7168,3235,0,45337,68701,0
6075,6154,building index: loading tuples,7168,3269,0,45743,68701,0
6136,6154,building index: loading tuples,7168,3291,0,46115,68701,0
6196,6154,building index: loading tuples,7168,3321,0,46488,68701,0
6257,6154,building index: loading tuples,7168,3347,0,46873,68701,0
6319,6154,building index: loading tuples,7168,3378,0,47285,68701,0
6381,6154,building index: loading tuples,7168,3408,0,47645,68701,0
6443,6154,building index: loading tuples,7168,3430,0,48009,68701,0
6506,6154,building index: loading tuples,7168,3460,0,48393,68701,0
6569,6154,building index: loading tuples,7168,3486,0,48766,68701,0
6630,6154,building index: loading tuples,7168,3516,0,49170,68701,0
6695,6154,building index: loading tuples,7168,3543,0,49578,68701,0
6758,6154,building index: loading tuples,7168,3573,0,49973,68701,0
6820,6154,building index: loading tuples,7168,3595,0,50373,68701,0
6882,6154,building index: loading tuples,7168,3626,0,50806,68701,0
6943,6154,building index: loading tuples,7168,3658,0,51246,68701,0
7004,6154,building index: loading tuples,7168,3689,0,51669,68701,0
7067,6154,building index: loading tuples,7168,3724,0,52093,68701,0
7129,6154,building index: loading tuples,7168,3756,0,52545,68701,0
7191,6154,building index: loading tuples,7168,3788,0,52990,68701,0
7255,6154,building index: loading tuples,7168,3815,0,53441,68701,0
7317,6154,building index: loading tuples,7168,3856,0,53914,68701,0
7383,6154,building index: loading tuples,7168,3879,0,54362,68701,0
7444,6154,building index: loading tuples,7168,3911,0,54816,68701,0
7505,6154,building index: loading tuples,7168,3947,0,55256,68701,0
7569,6154,building index: loading tuples,7168,3979,0,55694,68701,0
7633,6154,building index: loading tuples,7168,4010,0,56122,68701,0
7697,6154,building index: loading tuples,7168,4042,0,56593,68701,0
7758,6154,building index: loading tuples,7168,4073,0,57004,68701,0
7819,6154,building index: loading tuples,7168,4105,0,57447,68701,0
7879,6154,building index: loading tuples,7168,4131,0,57876,68701,0
7940,6154,building index: loading tuples,7168,4162,0,58295,68701,0
8001,6154,building index: loading tuples,7168,4196,0,58662,68701,0
8061,6154,building index: loading tuples,7168,4217,0,59032,68701,0
8121,6154,building index: loading tuples,7168,4242,0,59373,68701,0
8181,6154,building index: loading tuples,7168,4263,0,59726,68701,0
8245,6154,building index: loading tuples,7168,4296,0,60101,68701,0
8308,6154,building index: loading tuples,7168,4321,0,60485,68701,0
8371,6154,building index: loading tuples,7168,4346,0,60866,68701,0
8434,6154,building index: loading tuples,7168,4380,0,61252,68701,0
8497,6154,building index: loading tuples,7168,4400,0,61573,68701,0
8557,6154,building index: loading tuples,7168,4424,0,61882,68701,0
8617,6154,building index: loading tuples,7168,4444,0,62194,68701,0
8677,6154,building index: loading tuples,7168,4468,0,62509,68701,0
8737,6154,building index: loading tuples,7168,4488,0,62811,68701,0
8797,6154,building index: loading tuples,7168,4509,0,63123,68701,0
8858,6154,building index: loading tuples,7168,4533,0,63438,68701,0
8918,6154,building index: loading tuples,7168,4553,0,63743,68701,0
8978,6154,building index: loading tuples,7168,4567,0,64044,68701,0
9037,6154,building index: loading tuples,7168,4596,0,64341,68701,0
9097,6154,building index: loading tuples,7168,4610,0,64640,68701,0
9156,6154,building index: loading tuples,7168,4640,0,64941,68701,0
9217,6154,building index: loading tuples,7168,4657,0,65239,68701,0
9278,6154,building index: loading tuples,7168,4675,0,65540,68701,0
9338,6154,building index: loading tuples,7168,4705,0,65847,68701,0
9397,6154,building index: loading tuples,7168,4719,0,66177,68701,0
9457,6154,building index: loading tuples,7168,4749,0,66482,68701,0
9516,6154,building index: loading tuples,7168,4763,0,66778,68701,0
9576,6154,building index: loading tuples,7168,4793,0,67086,68701,0
9636,6154,building index: loading tuples,7168,4806,0,67384,68701,0
9696,6154,building index: loading tuples,7168,4836,0,67688,68701,0
9756,6154,building index: loading tuples,7168,4850,0,67998,68701,0
9815,6154,building index: loading tuples,7168,4880,0,68317,68701,0
9875,6154,building index: loading tuples,7168,4912,0,68716,68701,0
9935,6154,building index: loading tuples,7168,4926,0,69060,68701,0
9996,6154,building index: loading tuples,7168,4957,0,69387,68701,0
10056,6154,building index: loading tuples,7168,4971,0,69703,68701,0
10115,6154,building index: loading tuples,7168,5001,0,70021,68701,0
10175,6154,building index: loading tuples,7168,5015,0,70327,68701,0
10235,6154,building index: loading tuples,7168,5044,0,70637,68701,0
10298,6154,building index: loading tuples,7168,5066,0,70952,68701,0
10358,6154,building index: loading tuples,7168,5093,0,71298,68701,0
10429,6154,building index: loading tuples,7168,5111,0,71595,68701,0
10490,6154,building index: loading tuples,7168,5137,0,71898,68701,0
10550,6154,building index: loading tuples,7168,5154,0,72192,68701,0
10611,6154,building index: loading tuples,7168,5180,0,72484,68701,0
10671,6154,building index: loading tuples,7168,5197,0,72777,68701,0
10731,6154,building index: loading tuples,7168,5211,0,73073,68701,0
10791,6154,building index: loading tuples,7168,5241,0,73370,68701,0
10851,6154,building index: loading tuples,7168,5255,0,73695,68701,0
10911,6154,building index: loading tuples,7168,5285,0,74002,68701,0
10970,6154,building index: loading tuples,7168,5299,0,74302,68701,0
11031,6154,building index: loading tuples,7168,5329,0,74608,68701,0
11091,6154,building index: loading tuples,7168,5343,0,74907,68701,0
11151,6154,building index: loading tuples,7168,5373,0,75218,68701,0
11211,6154,building index: loading tuples,7168,5387,0,75509,68701,0
11271,6154,building index: loading tuples,7168,5416,0,75808,68701,0
11330,6154,building index: loading tuples,7168,5430,0,76110,68701,0
11390,6154,building index: loading tuples,7168,5461,0,76440,68701,0
11455,6154,building index: loading tuples,7168,5475,0,76763,68701,0
11517,6154,building index: loading tuples,7168,5504,0,77055,68701,0
11580,6154,building index: loading tuples,7168,5518,0,77354,68701,0
11643,6154,building index: loading tuples,7168,5548,0,77655,68701,0
11703,6154,building index: loading tuples,7168,5566,0,77947,68701,0
11764,6154,building index: loading tuples,7168,5583,0,78238,68701,0
11827,6154,building index: loading tuples,7168,5608,0,78532,68701,0
11889,6154,building index: loading tuples,7168,5626,0,78826,68701,0
11951,6154,building index: loading tuples,7168,5652,0,79120,68701,0
12012,6154,building index: loading tuples,7168,5670,0,79439,68701,0
12073,6154,building index: loading tuples,7168,5698,0,79805,68701,0
12134,6154,building index: loading tuples,7168,5728,0,80135,68701,0
12197,6154,building index: loading tuples,7168,5743,0,80478,68701,0
12261,6154,building index: loading tuples,7168,5770,0,80798,68701,0
12325,6154,building index: loading tuples,7168,5796,0,81107,68701,0
12389,6154,building index: loading tuples,7168,5809,0,81377,68701,0
12449,6154,building index: loading tuples,7168,5827,0,81663,68701,0
12508,6154,building index: loading tuples,7168,5854,0,81960,68701,0
12568,6154,building index: loading tuples,7168,5876,0,82279,68701,0
12631,6154,building index: loading tuples,7168,5895,0,82597,68701,0
12702,6154,building index: loading tuples,7168,5922,0,82973,68701,0
12763,6154,building index: loading tuples,7168,5949,0,83298,68701,0
12826,6154,building index: loading tuples,7168,5967,0,83604,68701,0
12898,6154,building index: loading tuples,7168,5995,0,83980,68701,0
12958,6154,building index: loading tuples,7168,6017,0,84297,68701,0
13020,6154,building index: loading tuples,7168,6048,0,84623,68701,0
13081,6154,building index: loading tuples,7168,6062,0,84938,68701,0
13144,6154,building index: loading tuples,7168,6092,0,85262,68701,0
13205,6154,building index: loading tuples,7168,6110,0,85597,68701,0
13266,6154,building index: loading tuples,7168,6137,0,85936,68701,0
13328,6154,building index: loading tuples,7168,6164,0,86235,68701,0
13389,6154,building index: loading tuples,7168,6178,0,86540,68701,0
13449,6154,building index: loading tuples,7168,6204,0,86839,68701,0
13508,6154,building index: loading tuples,7168,6218,0,87141,68701,0
13571,6154,building index: loading tuples,7168,6249,0,87468,68701,0
13632,6154,building index: loading tuples,7168,6263,0,87774,68701,0
13696,6154,building index: loading tuples,7168,6291,0,88155,68701,0
13766,6154,building index: loading tuples,7168,6317,0,88468,68701,0
13827,6154,building index: loading tuples,7168,6348,0,88803,68701,0
13888,6154,building index: loading tuples,7168,6362,0,89132,68701,0
13949,6154,building index: loading tuples,7168,6388,0,89438,68701,0
14010,6154,building index: loading tuples,7168,6406,0,89743,68701,0
14081,6154,building index: loading tuples,7168,6440,0,90136,68701,0
14145,6154,building index: loading tuples,7168,6464,0,90493,68701,0
14207,6154,building index: loading tuples,7168,6489,0,90862,68701,0
14270,6154,building index: loading tuples,7168,6514,0,91233,68701,0
14334,6154,building index: loading tuples,7168,6542,0,91589,68701,0
14397,6154,building index: loading tuples,7168,6568,0,91903,68701,0
14460,6154,building index: loading tuples,7168,6581,0,92206,68701,0
14521,6154,building index: loading tuples,7168,6603,0,92495,68701,0
14582,6154,building index: loading tuples,7168,6628,0,92787,68701,0
14644,6154,building index: loading tuples,7168,6646,0,93089,68701,0
14707,6154,building index: loading tuples,7168,6672,0,93387,68701,0
14770,6154,building index: loading tuples,7168,6689,0,93681,68701,0
14833,6154,building index: loading tuples,7168,6707,0,93978,68701,0
14896,6154,building index: loading tuples,7168,6737,0,94277,68701,0
14957,6154,building index: loading tuples,7168,6760,0,94631,68701,0
15022,6154,building index: loading tuples,7168,6775,0,94972,68701,0
15086,6154,building index: loading tuples,7168,6806,0,95302,68701,0
15149,6154,building index: loading tuples,7168,6819,0,95609,68701,0
15214,6154,building index: loading tuples,7168,6849,0,95918,68701,0
15277,6154,building index: loading tuples,7168,6863,0,96217,68701,0
15342,6154,building index: loading tuples,7168,6893,0,96523,68701,0
15405,6154,building index: loading tuples,7168,6910,0,96823,68701,0
15467,6154,building index: loading tuples,7168,6938,0,97119,68701,0
15531,6154,building index: loading tuples,7168,6951,0,97413,68701,0
15594,6154,building index: loading tuples,7168,6977,0,97703,68701,0
15656,6154,building index: loading tuples,7168,6998,0,97997,68701,0
15719,6154,building index: loading tuples,7168,7020,0,98302,68701,0
15782,6154,building index: loading tuples,7168,7042,0,98603,68701,0
15846,6154,building index: loading tuples,7168,7066,0,98941,68701,0
15910,6154,building index: loading tuples,7168,7090,0,99263,68701,0
15973,6154,building index: loading tuples,7168,7112,0,99592,68701,0
16036,6154,building index: loading tuples,7168,7135,0,99891,68701,0
16099,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16159,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16220,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16281,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16342,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16404,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16464,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16525,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16586,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16647,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16709,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16771,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16833,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16894,6154,building index: loading tuples,7168,7168,0,99997,68701,0
16955,6154,building index: loading tuples,7168,7168,0,99997,68701,0
17016,6154,building index: loading tuples,7168,7168,0,99997,68701,0
17078,6154,building index: loading tuples,7168,7168,0,99997,68701,0
17140,6154,building index: loading tuples,7168,7168,0,99997,68701,0
17202,6154,building index: loading tuples,7168,7168,0,99997,68701,0
17264,6154,building index: loading tuples,7168,7168,0,99997,68701,0
17324,6154,building index: loading tuples,7168,7168,0,99997,68701,0
17386,6154,building index: loading tuples,7168,7168,0,99997,68701,0
17448,6154,building index: loading tuples,7168,7168,0,99997,68701,0
17510,6154,building index: loading tuples,7168,7168,0,99997,68701,0
