# sampler_start_epoch_ms=1787755272173
elapsed_ms,pid,phase,blocks_total,blocks_done,tuples_total,tuples_done,relid,index_relid
3432,8936,building index: assigning tuples,21440,17000,0,0,68707,0
3494,8936,building index: assigning tuples,21440,17613,0,0,68707,0
3558,8936,building index: assigning tuples,21440,18275,0,0,68707,0
3618,8936,building index: assigning tuples,21440,18900,0,0,68707,0
3679,8936,building index: assigning tuples,21440,19525,0,0,68707,0
3740,8936,building index: assigning tuples,21440,20141,0,0,68707,0
3802,8936,building index: assigning tuples,21440,20764,0,0,68707,0
3862,8936,building index: assigning tuples,21440,21401,0,0,68707,0
3925,8936,building index: assigning tuples,21440,21440,0,0,68707,0
3988,8936,building index: assigning tuples,21440,21440,0,0,68707,0
4049,8936,building index: assigning tuples,21440,21440,0,0,68707,0
4111,8936,building index: loading tuples,21440,21440,300000,38863,68707,0
4172,8936,building index: loading tuples,21440,21440,300000,43838,68707,0
4234,8936,building index: loading tuples,21440,21440,300000,43853,68707,0
4295,8936,building index: loading tuples,21440,21440,300000,43853,68707,0
4356,8936,building index: loading tuples,21440,21440,300000,43853,68707,0
4419,8936,building index: loading tuples,21440,21440,300000,66521,68707,0
4481,8936,building index: loading tuples,21440,21440,300000,105690,68707,0
4543,8936,building index: loading tuples,21440,21440,300000,128544,68707,0
4603,8936,building index: loading tuples,21440,21440,300000,136612,68707,0
4664,8936,building index: loading tuples,21440,21440,300000,136612,68707,0
4725,8936,building index: loading tuples,21440,21440,300000,136612,68707,0
4785,8936,building index: loading tuples,21440,21440,300000,136612,68707,0
4847,8936,building index: loading tuples,21440,21440,300000,136627,68707,0
4908,8936,building index: loading tuples,21440,21440,300000,136627,68707,0
4968,8936,building index: loading tuples,21440,21440,300000,136627,68707,0
5030,8936,building index: loading tuples,21440,21440,300000,136627,68707,0
5091,8936,building index: loading tuples,21440,21440,300000,148786,68707,0
5152,8936,building index: loading tuples,21440,21440,300000,167543,68707,0
5214,8936,building index: loading tuples,21440,21440,300000,167543,68707,0
5275,8936,building index: loading tuples,21440,21440,300000,173290,68707,0
5337,8936,building index: loading tuples,21440,21440,300000,173625,68707,0
5399,8936,building index: loading tuples,21440,21440,300000,173625,68707,0
5460,8936,building index: loading tuples,21440,21440,300000,173625,68707,0
5521,8936,building index: loading tuples,21440,21440,300000,173625,68707,0
5582,8936,building index: loading tuples,21440,21440,300000,173625,68707,0
5643,8936,building index: loading tuples,21440,21440,300000,174215,68707,0
5706,8936,building index: loading tuples,21440,21440,300000,217537,68707,0
5767,8936,building index: loading tuples,21440,21440,300000,229396,68707,0
5829,8936,building index: loading tuples,21440,21440,300000,229396,68707,0
5891,8936,building index: loading tuples,21440,21440,300000,229396,68707,0
5953,8936,building index: loading tuples,21440,21440,300000,229396,68707,0
6013,8936,building index: loading tuples,21440,21440,300000,229411,68707,0
6074,8936,building index: loading tuples,21440,21440,300000,229411,68707,0
6134,8936,building index: loading tuples,21440,21440,300000,229411,68707,0
6195,8936,building index: loading tuples,21440,21440,300000,230063,68707,0
6258,8936,building index: loading tuples,21440,21440,300000,270837,68707,0
6320,8936,building index: loading tuples,21440,21440,300000,293436,68707,0
6380,8936,building index: loading tuples,21440,21440,300000,300000,68707,0
